StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
DL007,2018-04-22,104.01,175.75,17.52,31.87,49.32,,1.19,,32.6,0,0,0,325,Very Poor
DL007,2018-04-23,119.29,199.25,16.74,31.63,48,,1.21,,30.81,0,0,0,282,Poor
DL007,2018-04-24,149.22,259.16,16.76,31.35,47.98,,1.21,,29.12,0,0,0,315,Very Poor
DL007,2018-04-25,180.95,300.04,16.74,30.59,47.09,,1.24,,27.91,0,0,0,333,Very Poor
DL007,2018-04-26,188.57,355.83,14.6,34.45,48.98,,0.95,,65.84,0,0,0,352,Very Poor
DL007,2018-04-27,117.28,254.96,13.28,34.82,48.1,,0.75,,50.49,0,0,0,354,Very Poor
DL007,2018-04-28,,,,,,,,,,,,,,
DL007,2018-04-29,,,,,,,,,,,,,,
DL007,2018-04-30,103.74,191.39,12.34,36.43,48.77,,0.59,,70.57,0,0,0,,
DL007,2018-05-01,51.05,115.38,13.18,34.98,48.16,,0.73,,52.54,0,0,0,134,Moderate
DL007,2018-05-02,101.4,159.77,13.78,34.29,48.06,,0.82,,49.77,0,0,0,136,Moderate
DL007,2018-05-03,64.58,119.52,14.82,32.62,47.44,,1,,37.29,0,0,0,215,Poor
DL007,2018-05-04,138.19,85.51,13.86,33.86,47.71,,0.84,,44.14,0,0,0,180,Moderate
DL007,2018-05-05,74.31,259,14.87,32.54,47.41,,1.01,,39.6,0,0,0,285,Poor
DL007,2018-05-06,109.08,318.71,14.6,32.94,47.54,,0.97,,40.53,0,0,0,310,Very Poor
DL007,2018-05-07,109.19,474.53,15.32,32.23,47.55,,1.08,,41.91,0,0,0,258,Poor
DL007,2018-05-08,45.27,352.36,14.3,33.15,47.41,,0.91,,39.06,0,0,0,168,Moderate
DL007,2018-05-09,61.99,160.59,15.12,32.63,47.71,,1.05,,43.79,0,0,0,184,Moderate
DL007,2018-05-10,91.04,203.96,15.44,32.02,47.46,,1.11,,37.39,0,0,0,167,Moderate
DL007,2018-05-11,137.63,315.14,16.45,32.45,48.61,,1.12,,37.49,0,0,0,296,Poor
DL007,2018-05-12,151.8,342.09,15.07,33.08,48.15,,1.04,,56.58,0,0,0,317,Very Poor
DL007,2018-05-13,71.64,192.39,14.68,33.51,48.19,,0.98,,52.9,0,0,0,252,Poor
DL007,2018-05-14,45.97,127.78,15.17,32.71,47.88,,1.06,,43.93,0,0,0,129,Moderate
DL007,2018-05-15,63.68,159.48,13.79,34.05,47.84,,0.83,,48.14,0,0,0,129,Moderate
DL007,2018-05-16,72.76,249.64,15.66,31.42,47.08,,1.14,,31.17,0,0,0,177,Moderate
DL007,2018-05-17,95.73,292.4,14.57,33.21,47.78,,0.96,,49.25,0,0,0,228,Poor
DL007,2018-05-18,83.08,238.85,14.11,33.81,47.91,,0.88,,49.77,0,0,0,220,Poor
DL007,2018-05-19,102.6,293.27,15.73,32.32,48.03,,1.07,,37.43,0,0,0,249,Poor
DL007,2018-05-20,81.23,250.46,14.72,33.08,47.8,,0.99,,49.46,0,0,0,198,Moderate
DL007,2018-05-21,67.42,229.02,15.7,32.81,48.42,,0.98,,45.7,0,0,0,191,Moderate
DL007,2018-05-22,88.8,289.59,14.76,32.94,47.7,,0.99,,47.7,0,0,0,216,Poor
DL007,2018-05-23,141.17,390.74,14.08,33.87,47.91,,0.88,,57.23,0,0,0,336,Very Poor
DL007,2018-05-24,143.16,360.96,14.84,33.41,48.24,,0.99,,53.46,0,0,0,322,Very Poor
DL007,2018-05-25,107.09,313.6,16.95,31.4,48.36,,1.35,,35.07,0,0,0,300,Poor
